	object	description	subject	label
122	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_64133	Il quadro corrisponde al ritratto citato dal Vasari come di proprietà della famiglia Dovizi in Bibbiena. Nel 1723 il dipinto è ricordato a Palazzo Pitti nella Sala di Saturno. Successivamente fu spostato nella Sala di Giove , dove restò fino alla fine del secolo. Dal 1816 fu esposto nella Sala di Saturno. Il ritratto è stato attribuito anche al solo Raffaello (Blumer, 1963) e alla sola bottega (Gamba, 1949). L'attribuzione a Raffaello è stata messa in dubbio dalla critica dalla metà dell'Ottocento; recentemente la riflettografia (cfr. Catalogo Palatina, 2003) porta alla conclusione è che si tratti di un prodotto di bottega con parti autografe.	Soggetti profani. Ritratti. Personaggi: Bernardo Dovizi; mezza figura; seduto; di tre quarti a sinistra; mani. Abbigliamento: mozzetta con bottoni binati; cappuccio; maniche ampie; berretta clericale. Oggetti: anelli; lettera.	incoherent
123	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_64128	Nell'inventario del 1713 è citato come di Michelangelo. Potrebbe identificarsi col dipinto citato dal Cinelli nella casa del Cav. Alessio Rimbolti con l'attribuzione a Michelangelo. Il primo ad attribuirlo al Salviati è stato il Voss(1920). Questa attribuzioni è a tutt'oggi controversa. La Cheney propone la sua esecuzione intorno al 1543 , quando il Salviati era appena giunto a Firenze. Recentemente la critica sposta la datazione intorno al 1550. Conservato a Pitti, dopo la registrazione nell'inventaro del Principe Ferdinando. Risulta esposto nella sala di Saturno nel 1782.	Soggetti profani. Personaggi: Cloto; Lachesi; Atropo. Abbigliamento: all'antica . Attributi: (Parche) forbici; fuso.	incoherent
124	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_64167	Il dipinto raffigura il martirio di San Bartolomeo ed è una copia dal dipinto di Jusepe de Ribera conservato presso la Galleria Palatina (inv. Palatina 19). L'originale del Ribera si riteneva provenisse dalla collezione Capponi dove è descritto nel Seicento un soggetto analogo (Caravaggio Caravaggeschi). Recenti indagini hanno potuto appurare che il dipinto della Palatina è invece con molta probabilità legato a una committenza granducale,e può forse essere datato alla seconda metà del terzo decennio del Seicento (Filosofico umore). Il soggetto ebbe una grande fortuna ed è stato copiato numerose volte. Una di queste copie è quella che si considera in questa scheda, ritenuta per prima dalla Borea (1970) una derivazione di buona qualità pittorica. Come il dipinto originale anche la copia si trova nelle collezioni fiorentine almeno dal Settecento, come indica la presenza del marchio delle GG incrociate con corona indicante la Direzione delle Gallerie Reali e Imperiali.	MARTIRIO DI SAN BARTOLOMEO	coherent
125	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_64064	"Il quadro è tratto da una lettera apocrifa di Diogene a Krates. Secondo Baldinucci il quadro fu dipinto per Carlo Gerini, nella cui collezione è infatti citato da Bocchi- Cinelli nel 1677. Nel 1818 il quadro fu acquistato da Ferdinando III insieme ad altri quadri della collezione Gerini e fu esposto nella Galleria Palatina. Questo soggetto è uno dei favoriti del Rosa: scene come la vita di antichi filosofi, che implicano una critica alla vita corrotta della città, ricorrono frequentemente nei suoi quadri. Vi sono molti paralleli con la poesia satirica di Rosa. H. Langdon vede nella ""Selva dei Filosofi"" l'influenza dei paesaggi veneziani e rapporti con gli sviluppi della pittura romana: ciò suggerisce una data precedente al periodo fiorentino del Rosa. Che il quadro fosse dipinto nella prima metà del 1640, dice H. LAngdon, ""...è anche confermato dalle figure che, benchè in forma classica, sono ancora modellate sul genere dei Bamboccianti (...) Una relativa data precedente al periodo fiorentino del Rosa è anche supportata dallo stile del dipinto 'compagno'. Salerno (1973, pp. 827- 828) sostiene invece che il quadro fu dipinto tre il 1648 e il 1649 perchè le figure non sono più 'bambocciate' ma originali."	Soggetti profani. Paesaggi: bosco. Figure: Diogene filosofo.	incoherent
126	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98559	Questa veduta di Napoli, presa a mezza costa tra la Riviera di Chiaia e Castel Sant'Elmo, e' rimasta allo stato grafico poiche', ad oggi, non si conosce nessun dipinto che sia in stretta relazione con il disegno. Naturalmente e' databile al breve soggiorno napoletano di Gaspar van Wittel, agli anni tra il 1699 e il 1702, quando il vedutista lavorava al servizio, pressoche' esclusivo, di don Luis de la Cerda duca di Medinaceli e vicere' di Napoli dal 1696 al 1702.	Veduta di Napoli con Castel Sant'Elmo	coherent
127	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11668754@	dipinto di formato rotondo. Personaggi: Madonna; Gesù Bambino. Paesaggi. Elementi architettonici. Oggetti: tavolo; libro; cuscino. Abbigliamento	madonna con bambino	coherent
128	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11668754@	dipinto di formato rotondo. Personaggi: Madonna; Gesù Bambino. Paesaggi. Elementi architettonici. Oggetti: tavolo; libro; cuscino. Abbigliamento	Madonna con Bambino	coherent
129	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11684205@	Pavese dalla caratteristica forma rettangolare arrotondata in alto, tutto ricoperto di lamina d'argento sulla quale è fissato il tessuto dipinto. Lungo i bordi corre un'iscrizione. Nella parte superiore vi è una raffigurazione, seguita in basso da due iscrizioni. L' interno è foderato di pelle, con un' impugnatura in alto a forma di T e un tondino di ferro per appendere il pavese.. Personaggi: guerriero. Abbigliamento: armatura. Araldica: stemma. Vegetali: foglie	guerriero in armatura recante uno scudo	incoherent
130	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd12398762@	ll dipinto raffigura Carlo Felice in piedi, accanto ad un trono sulla destra e ad un tavolo con sostegno a colonna rastremata e piano circolare. Il sovrano indossa abiti da cerimonia, con manto di ermellino, collare dell'Ordine Supremo della SS. Annunziata e croce mauriziana mentre con la mano destra regge il bastone del comando. Sul tavolo è appoggiata la corona regale, su un cuscino.. Personaggi: Savoia, Carlo Felice di. Abbigliamento. Interno. Mobilia	RITRATTO DI CARLO FELICE DI SAVOIA	incoherent
131	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd12373707@	La scena si dispone su tre piani differenti: in primo piano il sepolcro di Cristo col protagonista deposto e ormai parzialmente coperto dal lenzuolo sindonico, attorniato da vari personaggi, tra cui la Maddalena inginocchiata di spalle e San Giovanni in piedi a sinistra; in secondo piano il gruppo delle pie donne con la Madonna svanuta nel centro; sullo sfondo il Calvario con tre croci. Il dipinto è giocato sui toni dell'ocra, del verde e del grigio; la Maddalena con veste rossa coperta di manto arancio e blu, e San Giovanni manto rosso e veste verde-blu; l'atmosfera cupa è dominata dai toni del grigio e marrone. Cornice a cui è stata tolta la verniciatura marrone, oggi in noce.. Soggetti sacri. Personaggi: Gesù Cristo; Maria Maddalena; Nicodemo; San Giovanni; Madonna; pie donne. Figure: soldato; figure maschili. Paesaggi: monte Calvario. Piante. Abbigliamento. Oggetti: croci; sudario; vaso. Costruzioni: sepolcro	deposizione di Cristo nel sepolcro	coherent
132	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2239017@	al dipinto è abbinata una cornice in legno intagliato in discreto stato di conservazione (presenta lievi sconnessure agli angoli).. Ritratti: fidanzata. Oggetti: gioielli; orecchini	ritratto di donna, Ritratto della fidanzata a 14 anni	incoherent
133	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3534449@	Il dipinto raffigura Giuseppe Spina, presidente della corte di appello di Catanzaro, con toga e bavetta. ha aspetto serio e dignitoso, mentre tiene una mano poggiata su un tavolino, dove si trovano atti giudiziari. La tela presenta dei rigonfiamenti lungo i bordi.. Personaggi: Giuseppe Spina	ritratto d'uomo, Giuseppe Spina	coherent
134	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3534688@	Il dipinto raffigura la sorella Vittoria di Andrea Cefaly che legge. Sullo sfondo una finestra chiusa da una inferriata da cui proviene un fascio di luce. Il colore è caduto in più punti e la tela appare leggermente cadente verso il basso.	ritratto di donna	coherent
135	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3534672@	In primo piano sono raffigurati S. Francesco d'Assisi e S. Chiara, sul fondo tra colline una chiesetta e figurine in processione. In alto la Colomba dello Spirito Santo. In basso cespugli. Il dipinto è racchiuso in una cornice lignea a modanatura coeva.. Personaggi: S. Francesco d'Assisi; S. Chiara d'Assisi. Attributi: (S. Francesco d'Assisi) croce; stimmate; saio. Attributi: (S. Chiara d'Assisi) abito francescano; ostensorio. Simboli: colomba. Paesaggi	santi	incoherent
136	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3534568@	Il dipinto raffigura la battaglia di Legnano del 29.5.1176: fanti e cavalieri in lotta; al centro il carroccio col vessillo al vento e in primo piano il Barbarossa.. Figure: cavalieri; fanti. Paesaggi: Legnano	La Battaglia di Legnano	coherent
137	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3536830@	Il dipinto raffigura S. Giuseppe in punto di morte, assistito da Gesù e dalla Madonna e da una schiera di angeli che scendono in volo dal cielo.. Personaggi: S. Giuseppe; Madonna; Gesù. Figure: angeli	Morte di San Giuseppe	coherent
138	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3776457@	Orciolo con manico con coperchio in grès dipinto in monocromia marrone a rilievo.	motivi decorativi a grottesche	incoherent
139	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3776467@	Boccale con manico con coperchio in grès dipinto in monocromia arancione a rilievo.	Motivi decorativi geometrici e vegetali stilizzati	incoherent
140	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3969044@	Il dipinto raffigura un vaso contenente delle ortensie poste al centro della tela, leggermente spostato destra. Sul piano di appoggio, ad esso affiancato e occupante la parte sinistra del dipinto, c'è un altro fascio di ortensie. Una sottile linea di demarcazione tracciata sulla destra, lascia intuire l'ideale separazione del piano dal fondo rea1izzato con tratti fluidi e nervosi e attraverso tonalità più chiare rispetto al piano in cui ricorre, con tonalità cromatiche più scure,un tratto pittorico ancora più spezzato. Esso è racchiuso in cornice.	FIORI	incoherent
141	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4569150@	Pala d'altare composta da predella con Cristo tra gli Apostoli e dipinto raffigurante il Battesimo di Cristo.	battesimo di Cristo	coherent
142	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15714	Il trittico venne demaniato nel 1810 dalla chiesa dei Santi Simone e Giuda (o del Carmine) e trasferito nel Museo dell'Accademia di Belle Arti, quindi è passato in Galleria con l'ascrizione a Lorenzo Monaco (Inventario 1878). Concordemente attribuito dalla critica a Bartolo di Fredi (cfr. Santi 1969, pp.98-99), il dipinto va cronologicamente collocato, per ragioni stilistiche, tra il 1364, anno in cui Bartolo esegue la Madonna della Misericordia di Pienza, e il 1367, quando realizza gli affreschi della Collegiata di San Gimignano.	Personaggi: Madonna; Gesù bambino.	incoherent
143	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15853	Il polittico venne commissionato dai Silvestrini di Santa Maria Nuova in porta Sole di Perugia il 9 dicembre 1472. Poiché alla realizzazione dell'opera concorsero le autorità comunali, si impose ai monaci di scegliere il maestro cui affidarne l'esecuzione tra gli artisti locali. La scelta di Fiorenzo ben documenta come a tali date egli doveva già godere di un incondizionato prestigio. Alla prima commissione, che prevedeva l'esecuzione di un polittico dipinto su due facce, ne seguì una seconda nel 1487, con la riduzione del lavoro ad una sola faccia, ed una terza nel 1491, quando Fiorenzo si impegnò a condurre a termine il polittico, già iniziato, entro il 1493. Sebbene, quindi, l'opera sia la più antica tra quelle documentate del pittore, la sua realizzazione va sostanzialmente collocata tra il 1487 e i l 1493. Forse il polittico fu smembrato nel 1651, quando l'altare fu rinnovato in forme barocche; le singole tavole sono passate nel 1810 all'Accademia e, quindi, in Galleria. In un primo tempo solo le cinque tavole maggiori furono riunite insieme in una cornice; nel 1907 tutte le tavole superstiti furono ricomposte in una cornice in stile gotico eseguita da Francesco Moretti. Lo scarto cronologico che separa l'inizio del lavoro dalla sua conclusione, giustificherebbe, secondo Santi (1985, pp.71-72), anche il divario stilistico che distingue le singole tavole, talune segnate da una più forte e decisa impronta peruginesca.	Personaggi: San Giovanni Battista.	incoherent
144	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15830	Il gonfalone proviene dalla cappella dedicata alla Vergine annunziata nella chiesa di santa Maria dei Servi a Perugia, concessa all’omonimo sodalizio nel 1466. In quell’occasione venne commissionata l’opera in sostituzione di un altro dipinto più antico. In seguito alla distruzione della chiesa avvenuta nel 1542, per far posto alla Rocca Paolina voluta da Paolo III, il dipinto, come molti altri, venne trasportato nella chiesa di santa Maria Nuova. Al suo interno dapprima fu collocato sull’altare maggiore, successivamente su di un altare del transetto e poi nella parete di facciata. Nel 1863 il gonfalone entrò in Pinacoteca, in seguito ai provvedimenti di soppressione degli ordini religiosi. La presenza nel dipinto dei notai non è casuale, dalle fonti, infatti, si ricava che il Collegio dei Legisti era particolarmente devoto alla Vergine annunziata e che il 25 marzo si recava ogni anno in processione all’altare a Lei dedicato nella chiesa dei Servi e poi in santa Maria Nuova. Il gonfalone presenta, inoltre, alcune analogie iconografiche con l’Annunciazione e san Luca, dipinta da Benedetto Bonfigli nel sesto decennio del XV secolo. E’ il caso del muro di cinta, ornato di motivi all’antica, che delimita il giardino di delizie o del gusto fiorito presente sia nel dipinto del Bonfigli (lo sgabello ai piedi della Vergine e la loggia sovrastante), che in quello dell’Alunno (l’elaborato trono). Entrambi, infine, testimoniano la devozione da parte dei notai al Sacro Mistero, resa implicitamente dal Bonfigli nella figura del san Luca scrivente, invece chiaramente espressa da Niccolò di Liberatore nei Legisti dipinti in primo piano. L’opera del folignate si caratterizza per un maggiore accento adriatico, evidente soprattutto nel trono ancora di gusto gotico, che recentemente (Galassi, 1994, pp.194-206) è stato accostato ai troni delle Virtù di Palazzo Trinci a Foligno. L’attribuzione a Niccolò di Liberatore detto l’Alunno spetta al Rumohr, che nel 1927 ne propose per primo il nome, seguito poi da quasi tutta la critica successiva. L’opera si colloca nella carriera dell’artista in un momento in cui oltre alle componenti toscane (Bartolomeo di Tommaso e Benozzo Gozzoli) intervengono nel suo linguaggio anche influenze marchigiane caratterizzate da un forte retaggio tardogotico. Riguardo alla committenza Lunghi (1996, p.168) propone di vedere un intervento di Braccio Baglioni, lo studioso, infatti, nota che il dipinto era destinato alla medesima chiesa dove era situata anche la cappella di famiglia, inoltre dalle fonti risulta che un componente della famiglia Baglioni nel 1466 faceva parte della Confraternita dell’Annunziata, che trattò l’acquisto della cappella in santa Maria dei Servi.	Annunciazione con angeli e committenti	coherent
145	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_65557	Incisione su ambra in forma rettangolare. L'incisione è passata in foglia d'oro su pigmento rosso, mentre il fondo è dipinto nero. La scena si trova sul retro del tabernacolo sopra la cartella con la firma di George Schreiber.	adorazione dei Pastori	coherent
146	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_53361	Sulla tela è dipinta un'immagine astratta, la rappresentazione di un ricordo che l'artisa ripercorre con la mente e vuole rendere visibile. Si tratta probabilmente di uno scorcio di paesaggio messicano, dove i soggetti non sono identificabili, ma sono forme e colori in movimento. Al centro, una grande forma astratta dai toni verdi taglia la tela e si impone sul fondo di colore azzurro intenso; all'orizzonte, una linea orizzontale delimita il colore del mare dall'azzurro più chiaro del cielo. In alto e sul lato destro del dipinto, esplodono macchie di colore arancio.	Figura astratta	incoherent
147	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_53361	"Friscia realizza questo dipinto nel 1956, quando si trova a Roma e ripercorre con la mente i ricordi del suo soggiorno messicano. E' difficile identificare immediatamente il soggetto dipinto, in quanto si tratta di un'opera astratta e non figurativa, caratterizzata da una forte vivacità, ereditata dalla poetica futurista, che esprimeva attraverso l'arte, la sua concezione vitalistica della realtà in divenire. Un aspetto emergente in tutta l'arte di Friscia è il ""movimento"", in pittura come in scultura; egli indaga le potenzialità della materia e cerca di esprimerle con armonia, sia nel plasticismo delle opere scultoree che nel cromatismo dei suoi dipinti. Osservando attentamente il quadro vengono in mente alcune opere futuriste di Boccioni e Balla, dove la luce e il colore irradiano il soggetto rappresentato e diventano protagonisti della tela."	Figura astratta	incoherent
148	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15980	L'opera venne dipinta nel 1745 e fa coppia con un'altra, raffigurante San Benedetto, dipinta nel 1744. Entrambe provengono dalla chiesa di Montemorcino Nuovo eretta nel 1739: il San Benedetto venne posto sul primo altare di destra, il Sant'Ambrogio su quello di sinistra. Nel 1810 il convento fu sconsacrato e a partire dal 1811 vi si installò l'Università. Il 1° aprile 1822, per volontà dei monaci, il san Benedetto venne trasferito nella chiesa di Santa Francesca Romana a Roma, nella sagrestia. A partire dal 1862, il dipinto raffigurante Samt'Ambrogio venne esposto nella Pinacoteca di Perugia. L'Orsini ricorda che i bozzetti dei due dipinti, oggi in questa Galleria, erano conservati nell'appartamento del Padre abate. Subleyras, seguendo fedelmente il racconto della leggenda aurea di Jacopo da Varagine, raffigura il momento dell'assoluzione dell'imperatore Teodosio, colpevole di aver fatto uccidere gli abitanti di Tessalonica. Confrontando quest'opera con il San Benedetto, emerge la qualità più alta di quest'ultima. L'opera rivela una linearità classica ed alquanto convenzionale, indice di un'arte più controllata, che si muove sulla superficie della tela e che conobbe grande fortuna a Roma ed in tutta Europa nella seconda metà del '700. Sono ammirevoli nel dipinto alcune soluzioni cromatiche e la raffigurazione di alcuni personaggi.	Soggetti sacri: Sant'Ambrogio assolve l'imperatore Teodosio.	incoherent
149	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15920	La tavola proviene dalla chiesa di Santa Maria della Misericordia. E' ritenuta opera di un imitatore di Raffaello. Marchesi (1836,p.214) rileva rapporti con la Madonna Conestabile, mentre lo Gnoli (1923, pp.75,311) avvicinerebbe la figura della Vergine a quella di un affresco di Berto di Giovanni, eseguito per palazzo Alfani poi Conestabile, e passato in collezione Budini Gattati di Firenze. Il dipinto si presenta certamente di alta qualità, soprattutto per quanto riguarda l'esecuzione del Bambino, ed è molto vicino alla Madonna di casa Diotallevi, dipinta dall'artista urbinate.	Madonna con Bambino	coherent
150	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15985	Il dipinto (1918, inv. 606) passò in Galleria dalla collezione Carattoli, ma se ne ignora la provenienza originaria. E' attribuito al pittore fiorentino Benedetto Luti (Santi, 1985 p.55) a Roma allievo del Maratta ed uno dei protagonisti della pittura romana tra le fine del Seicento e l'inizio del Settecento insieme a Chiari, Trevisani e Conca (Coccia, 1990, II, pp. 773-774). Elaborò un suo stile personale che lo portò ad essere uno dei più fini e precoci interpreti della pittura rococò, fu amico intimo di Leone Pascoli che non ricorda però quest'opera nella vita dell'artista (Pascoli, 1730 ed. 1992, pp. 317-323) che lavorò molto per committenti privati spesso all'estero rendendo dunque assai difficile il compito di sistemare il catalogo completo delle sue opere.	Soggetti sacri: cena in casa di Simone il fariseo.	incoherent
151	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15979	L’opera, datata e firmata, proviene dalla chiesa di San Filippo Neri di Perugia. La cappella dedicata alla Natività della Vergine, sul cui altare si trovava il dipinto, era stata concessa alla nobildonna perugina Sofonisba Petrini dalla Congregazione oratoriana fin dal 1636. In questi stessi anni erano stati avviati i lavori di ristrutturazione della chiesa con la creazione di varie cappelle dedicate ai misteri di Maria, nella cappella Petrini terminarono nel 1643, anno di collocazione della tela sull’altare. Il dipinto, come è testimoniato dalla iscrizione, venne realizzato da Pietro da Cortona durante una pausa romana al lungo soggiorno fiorentino dell’artista, databile tra il gennaio e il dicembre del 1643. E’ probabile che il committente sia da identificare non tanto nella nobildonna perugina, quanto piuttosto in padre Sozio Sozi e nei padri oratoriani, per i quali l’artista aveva già lavorato tra il 1633 e il 1636 nella chiesa Nuova a Roma. Il dipinto rimase nella chiesa di San Filippo Neri fino alle spoliazioni napoleniche, trasferito in Francia insieme all’Assunzione del Reni e successivamente restituito entrò in Pinacoteca dopo il 1878. Sebbene la tela con la Natività non piacque molto ai padri filippini, a causa del tono marcatamente domestico, reso ancora più evidente dal confronto con le opere del Sacchi e del Reni eseguite per la stessa chiesa, essa riscosse notevole fortuna, come si evince dalle numerose versioni, quali quella conservata al Louvre (inv.106) e l’altra nella cappella degli Imperiali al Quirinale, ritenuta autografa da parte della critica. Vere e proprie copie si possono invece ritenere i dipinti nella Galleria Corsini (inv.135.809), al Ministero degli Esteri e nella chiesa dell’Annunziata a Zagarolo (cfr. A. Lo Bianco, 1997, p.358; A. Negro, 1990, II, p.211). La fotografia di un disegno attribuito a Ciro Ferri, relativo alla Natività della Vergine di Perugia è conservata presso il Kunsthistorisches Institut di Firenze.	Soggetti sacri: nascita di Maria Vergine. Personaggi: Sant'Anna; Maria Verhine. Figure: donne.	incoherent
152	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15988	Giunto in Galleria con il legato Carattoli, il dipinto viene attribuito nell'inventario del 1918 al Wicar. In effetti l'opera ben si colloca nella tradizione ritrattistica dell'artista. Inoltre il padre di Luigi Carattoli, Giuseppe, fu intimo amico, allievo ed esecutore testamentario del Wicar che, quale membro della commissione preposta alle requisizioni napoleoniche arrivò a Perugia nel 1796 e vi rimase lungo tempo, Nel capoluogo umbro oltre ai dipinti della Galleria Nazionale si conservano altre tele e una ricca raccolta di disegni (Accademia di Belle Arti di Perugia).	Ritratto di pontefice	coherent
153	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15920	La tavola proviene dalla chiesa di Santa Maria della Misericordia. E' ritenuta opera di un imitatore di Raffaello. Marchesi (1836,p.214) rileva rapporti con la Madonna Conestabile, mentre lo Gnoli (1923, pp.75,311) avvicinerebbe la figura della Vergine a quella di un affresco di Berto di Giovanni, eseguito per palazzo Alfani poi Conestabile, e passato in collezione Budini Gattati di Firenze. Il dipinto si presenta certamente di alta qualità, soprattutto per quanto riguarda l'esecuzione del Bambino, ed è molto vicino alla Madonna di casa Diotallevi, dipinta dall'artista urbinate.	madonna con bambino	coherent
154	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33390	senso di grandiosità e compostezza di gusto classicizzante che induce ad inserire il dipinto nell'ambito della pittura di paesaggio romano del XVIIsecolo	Paesaggi. Animali: pecore. Figure: fanciulla; pastore.	incoherent
155	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_20293	Il dipinto raffigura il busto della Vergine Addolorata ammantata di azzurro le braccia incrociate sul petto, da dove spunta uno spadino e lo sguardo mesto.	Madonna Addolorata	coherent
156	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_20264	Il dipinto raffigura il vescovo a mezza figura che indica il crocifisso tenuto nella mano destra. In basso cartiglio con iscrizione e stemma raffigurante un leone sormontato da tre stelle.	ritratto di ecclesiastico	coherent
157	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_20252	Variamente giudicato dalla critica e generalmente assegnato all'ambiente di Antonello da Messina, il dipinto è stato attribuito di recente dalla Di Dario-Guida al calabrese Paolo di Ciacio, allievo di Antonello, che compare in documento del 1457 relativo alla cessazione del contratto di lavoro tra i due pittori. Come è stato precisato dal Longhi l'autore del dipinto dovete ispirarsi ad alcuni originali antonelleschi, che si possono individuare nella tavola Salting e nella Madonna dell'Umiltà, qui ridotte a mezza figura. Originariamente collocata nel timpano dell'altare maggiore.	Madonna con bambino	coherent
158	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_95713	L`iscrizione posta sul retro della tela consente di identificare il personaggio ritratto, seduto mentre scrive, con il padre gesuita Giuseppe Asclepio (Macerata 1706 ù Roma 1776). Fu educato presso i gesuiti lauretani e nel 1721 entrò nell'ordine religioso. Divenne in seguito docente di filosofia e geometria a Perugia e a Siena. Nel 1756 ottenne la cattedra di astronomia al Collegio Romano. Il presente dipinto, non priva di qualità, ritrae il personaggio in età avanzata secondo uno schema compositivo liberamente ispirato alla ritrattistica rinascimentale. La serietà della posa e dello sguardo diviene infatti espressione della dignità morale dell'effigiato secondo la teoria del decorum, codificata nel Cinquecento. La mano che impugna la penna e gli oggetti che gli sono accanto (libro, sfera armillare, termometro su cui figura il monogramma gesuitico) alludono all'interesse per gli studi astronomici e fisici.	Ritratti: Giuseppe Asclepi. Abbigliamento religioso. Oggetti: fogli; libro; penna; sfera armillare; termometro; zucchetta. Mobilia: sedia; tavolo.	incoherent
159	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_95856	Il dipinto ritrae il compositore, flautista e patriota Giuseppe Gariboldi (Macerata 1830/ Castelraimondo 1905), amico di celebri musicisti dell'epoca e molto apprezzato dal Rossini (cf. Brocco V., Storia di Macerata, II, pp. 182ù183).	Personaggi: Giuseppe Garibaldi. Abbigliamento. Oggetti: clarino; anello.	incoherent
160	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_95339	L`anonima opera è riferibile a scuola italiana del secolo XVI. Il dipinto fu eseguito per la chiesa della Santa Sindone di Macerata eretta nel 1623 per volere del sacerdote don Giovanni Battista Pascali, al quale il Duca di Savoia donò la tela in oggetto. La chiesa, soppressa dopo l'unità d'Italia, è stata distrutta nel 1944.	Personaggi: beato Amedeo d Savoia. Figure: angeli; cherubini. Abbigliamento: abito; cappa di ermellino. Interno. Mobilia: tavolo. Elementi architettonici: colonna. Oggetti: spada; lapide; libro; Sindone.	incoherent
161	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_95257	L`opera, insieme ad altre settantatre, fu donata dal pittore maceratese Gualtiero Baynes alla Pinacoteca della sua città a condizione che i dipinti venissero prelevati dal Comune di Macerata un mese dopo la morte dell'artista, senza spese per gli eredi, e che venissero esposti in locali idonei. I settantaquattro dipinti furono consegnati alla Pinacoteca di Macerata il 30 ottobre 1939. L'opera in questione ha anche il verso dipinto, vi è infatti raffigurata un paesaggio tempestoso.	Paesaggi: mare. Mezzi di trasporto: piroscafo. Fenomeni metereologici: tempesta.	incoherent
162	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_95352	Il dipinto, opera anonima databile nella seconda metà del secolo XVIII, raffigura il volto di un anziano.	testa d'uomo con barba	coherent
163	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_95428	L`opera, firmata e datata, è stata realizzata dal pittore anconetano Floriano Ippoliti nel 1983. Il dipinto è stato donato dall'artista alla Pinacoteca di Macerata nel 1984, in occasione della Mostra personale. 'La sua pittura attinge al classico per narrare la storia presente. Al centro della sua ricerca vi è sempre l'uomo con le sue miserie, le sue angosce, i suoi problemi esistenziali. Attraverso un lavoro assiduo, una manualità artigianale, crea la ricerca di materiali, che oggi pochi usano, recupera la lezione dei grandi maestri del passato. Dà vita a figure immerse nel rigoglio decorativo dei panneggi dipinti con resa quasi fotografica, ma sempre legata ad una realtà oggettuale. Suo grande punto di forza è la capacità di stesura del disegno: il segno è netto, incisivo, pieno e robusto, la purezza delle linee caratterizza la forza espressiva delle sue rappresentazioni ottenuta, indifferentemente, con il carboncino o con la grafite. '(Bignardi M. ù Fiorillo A. P., 1990)	figura femminile con bambino in braccio	coherent
